#Threads,#Iter,info,#NNZ in L,#NNZ in U,LU MB,Total MB,Norm,RPG,RCN,pdgssvx
7,9,0,360732,503145,10.953,94.403,9.549531E-09,0.1577478,3.707492E-07,194632
7,10,0,359959,502438,10.947,94.398,9.549531E-09,0.1577478,3.707492E-07,194530
8,0,0,362023,503661,10.947,106.065,9.549531E-09,0.1577478,3.707492E-07,208708
8,1,0,361023,502983,10.951,106.069,9.549531E-09,0.1577478,3.707492E-07,194482
8,2,0,361023,502983,10.951,106.069,9.549531E-09,0.1577478,3.707492E-07,194564
8,3,0,361107,503173,10.95,106.068,9.54953E-09,0.1577478,3.707492E-07,194667
8,4,0,360587,502991,10.951,106.069,9.549531E-09,0.1577478,3.707492E-07,194123
8,5,0,361023,502989,10.951,106.069,9.549531E-09,0.1577478,3.707492E-07,194397
8,6,0,361023,502990,10.951,106.069,9.549531E-09,0.1577478,3.707492E-07,193487
8,7,0,361023,502989,10.951,106.069,9.549531E-09,0.1577478,3.707492E-07,194756
8,8,0,361023,502989,10.951,106.069,9.549531E-09,0.1577478,3.707492E-07,194012
8,9,0,361023,502982,10.951,106.069,9.549531E-09,0.1577478,3.707492E-07,194853
8,10,0,361031,503313,10.955,106.073,9.549531E-09,0.1577478,3.707492E-07,194517
9,0,0,363416,504028,10.919,117.705,9.549531E-09,0.1577478,3.707492E-07,207080
9,1,0,361388,502930,10.947,117.733,9.54953E-09,0.1577478,3.707492E-07,195117
9,2,0,361388,502929,10.947,117.733,9.54953E-09,0.1577478,3.707492E-07,195237
9,3,0,361404,502976,10.948,117.734,9.54953E-09,0.1577478,3.707492E-07,194474
9,4,0,361396,503255,10.951,117.737,9.54953E-09,0.1577478,3.707492E-07,193937
9,5,0,361388,502929,10.947,117.733,9.54953E-09,0.1577478,3.707492E-07,195034
9,6,0,361107,502935,10.947,117.733,9.54953E-09,0.1577478,3.707492E-07,194967
9,7,0,361107,502935,10.947,117.733,9.54953E-09,0.1577478,3.707492E-07,194449
9,8,0,361388,502929,10.947,117.733,9.54953E-09,0.1577478,3.707492E-07,194224
9,9,0,361388,502929,10.947,117.733,9.54953E-09,0.1577478,3.707492E-07,194542
9,10,0,361388,502929,10.947,117.733,9.54953E-09,0.1577478,3.707492E-07,194541
10,0,0,366765,510241,10.938,129.391,9.54953E-09,0.1577478,3.707492E-07,210510
10,1,0,362537,502736,10.915,129.369,9.54953E-09,0.1577478,3.707492E-07,195149
10,2,0,362537,502736,10.915,129.369,9.54953E-09,0.1577478,3.707492E-07,194877
10,3,0,362537,502736,10.915,129.369,9.54953E-09,0.1577478,3.707492E-07,194719
10,4,0,362553,502784,10.916,129.37,9.54953E-09,0.1577478,3.707492E-07,194735
10,5,0,363265,504063,10.925,129.379,9.54953E-09,0.1577478,3.707492E-07,195063
10,6,0,362549,502750,10.916,129.369,9.54953E-09,0.1577478,3.707492E-07,194557
10,7,0,362553,502784,10.916,129.37,9.54953E-09,0.1577478,3.707492E-07,195113
10,8,0,362537,502737,10.915,129.369,9.54953E-09,0.1577478,3.707492E-07,195085
10,9,0,362537,502736,10.915,129.369,9.54953E-09,0.1577478,3.707492E-07,194879
10,10,0,362537,502703,10.915,129.369,9.54953E-09,0.1577478,3.707492E-07,195044
11,0,0,366571,509661,10.934,141.055,9.549531E-09,0.1577478,3.707492E-07,213778
11,1,0,363284,503747,10.921,141.043,9.54953E-09,0.1577478,3.707492E-07,195717
11,2,0,363284,503679,10.921,141.042,9.54953E-09,0.1577478,3.707492E-07,195549
11,3,0,363284,503679,10.921,141.042,9.54953E-09,0.1577478,3.707492E-07,195814
11,4,0,363320,502908,10.91,141.032,9.54953E-09,0.1577478,3.707492E-07,195212
11,5,0,363286,503759,10.921,141.043,9.54953E-09,0.1577478,3.707492E-07,195577
11,6,0,363284,503680,10.921,141.042,9.54953E-09,0.1577478,3.707492E-07,195368
11,7,0,363284,503735,10.921,141.043,9.54953E-09,0.1577478,3.707492E-07,195430
11,8,0,362537,502501,10.913,141.034,9.54953E-09,0.1577478,3.707492E-07,195569
11,9,0,363284,503722,10.921,141.042,9.54953E-09,0.1577478,3.707492E-07,195241
11,10,0,363284,503786,10.922,141.043,9.54953E-09,0.1577478,3.707492E-07,195900
12,0,0,366571,509576,10.933,152.722,9.54953E-09,0.1577478,3.707492E-07,215471
12,1,0,364340,504778,10.901,152.691,9.54953E-09,0.1577478,3.707492E-07,196445
12,2,0,364356,504831,10.902,152.691,9.54953E-09,0.1577478,3.707492E-07,196494
12,3,0,363336,502779,10.909,152.698,9.54953E-09,0.1577478,3.707492E-07,196759
12,4,0,363336,502798,10.909,152.698,9.54953E-09,0.1577478,3.707492E-07,196221
12,5,0,363336,502873,10.91,152.699,9.54953E-09,0.1577478,3.707492E-07,196234
12,6,0,363593,503066,10.913,152.703,9.54953E-09,0.1577478,3.707492E-07,196245
12,7,0,363336,502790,10.909,152.698,9.54953E-09,0.1577478,3.707492E-07,196291
12,8,0,363593,503066,10.913,152.703,9.54953E-09,0.1577478,3.707492E-07,196196
12,9,0,364340,504776,10.901,152.691,9.54953E-09,0.1577478,3.707492E-07,196779
12,10,0,364064,504466,10.896,152.686,9.54953E-09,0.1577478,3.707492E-07,195620
